"country","Year","station","yield","log_yield","latitude","longitude","precipitation","DATE","avg_precipitation","anthesis_rainfall","tassling_avg_rainfall","avg_temp"
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.5309135238095,2.3543150767808,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4960812698413,2.35100197510633,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.477693968254,2.34924861348314,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4363204481793,2.34529207283787,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4216380952381,2.34388423080619,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.4179159365079,2.34352701022805,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3731281269841,2.33921862834334,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3658057142857,2.33851247699933,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,2037,2021-01-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,1725,2021-02-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,1131,2021-03-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,257,2021-04-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,0,2021-10-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,855,2021-11-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Shamva",10.3475630252101,2.3367510354857,-17.3,31.55,970,2021-12-01,1138.16666666667,619,1881,28
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.3401386666667,2.33603327969313,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2859154285714,2.33077552532509,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2624322689076,2.32848987489392,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2411946666667,2.326418279473,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.2192905322129,2.32427716281727,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.1462796190476,2.31710709830028,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0554382222222,2.3081136047933,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0429803921569,2.30687392202026,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0332515555556,2.30590473244442,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",10.0098151260504,2.30356612423054,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96766882539683,2.29934673771677,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.96312380952381,2.29889065791753,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.95865635854342,2.29844215873548,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,1358,2021-01-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,2050,2021-02-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,863,2021-03-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,801,2021-04-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,315,2021-10-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,1740,2021-11-01,1060.16666666667,589,1704,19.4097972972973
"Zimbabwe",2021,"Harare",9.80967619047619,2.28336926492609,-17.78,31.32,1240,2021-12-01,1060.16666666667,589,1704,19.4097972972973
