"Name","date","rain","Tave","Tmax","Tmin","Year"
"Masvingo",2019-04-03,NA,21.2,NA,16.6,2019
"Masvingo",2019-04-06,NA,21.8,29.5,NA,2019
"Masvingo",2019-04-08,NA,23.2,28.5,NA,2019
"Masvingo",2019-04-10,NA,24.3,NA,14.5,2019
"Masvingo",2019-04-16,18,22.3,29,17,2019
"Masvingo",2019-04-28,NA,19.7,24.5,NA,2019
"Masvingo",2019-05-04,NA,25.2,29.6,NA,2019
"Masvingo",2019-05-05,NA,17.8,26.5,12,2019
"Masvingo",2019-06-01,NA,15.7,22.1,3.6,2019
"Masvingo",2019-06-05,NA,13.3,NA,2,2019
"Masvingo",2019-07-04,NA,15.8,23.3,4.5,2019
"Masvingo",2019-07-22,NA,12.1,21,1.7,2019
"Masvingo",2019-08-12,NA,19.5,NA,8,2019
"Masvingo",2019-08-13,NA,22.8,NA,9.5,2019
"Masvingo",2019-09-13,NA,25.2,NA,12.5,2019
"Masvingo",2019-10-09,NA,30,NA,18.1,2019
"Masvingo",2019-11-25,1,27.9,NA,19.2,2019
"Masvingo",2020-01-13,NA,23.7,NA,NA,2020
"Masvingo",2020-01-16,1,21,24.7,19,2020
"Masvingo",2020-01-27,NA,28.4,34,17.2,2020
"Masvingo",2020-02-15,NA,20.8,29.2,NA,2020
"Masvingo",2020-03-04,3,21.4,NA,15.5,2020
"Masvingo",2020-03-15,NA,25.6,NA,16.5,2020
"Masvingo",2020-03-16,NA,22.1,28.2,NA,2020
"Masvingo",2020-03-27,NA,22.2,25.3,18.2,2020
"Masvingo",2020-06-19,2,11.9,NA,10.5,2020
"Masvingo",2020-09-02,NA,14.8,19.3,12.7,2020
"Masvingo",2021-03-09,NA,22,NA,NA,2021
"Masvingo",2021-03-16,NA,22.3,NA,NA,2021
"Masvingo",2021-04-20,NA,19,NA,NA,2021
"Masvingo",2021-06-09,NA,12.3,NA,NA,2021
"Masvingo",2021-06-11,NA,8.2,NA,NA,2021
"Masvingo",2021-06-14,NA,17.4,NA,NA,2021
"Masvingo",2021-06-23,NA,18.3,NA,NA,2021
"Masvingo",2021-06-30,NA,25.4,NA,NA,2021
"Masvingo",2021-08-02,NA,15.6,NA,NA,2021
"Masvingo",2021-08-15,NA,14.9,NA,NA,2021
"Masvingo",2021-09-08,NA,20.3,NA,NA,2021
"Masvingo",2021-09-09,NA,18.2,NA,NA,2021
"Masvingo",2021-09-11,NA,19.1,NA,NA,2021
"Masvingo",2021-09-12,NA,17.8,NA,NA,2021
"Masvingo",2021-09-13,NA,24.3,NA,NA,2021
"Masvingo",2021-09-18,NA,14.8,NA,NA,2021
"Masvingo",2021-09-19,NA,17.4,NA,NA,2021
"Masvingo",2021-09-21,NA,28.3,NA,NA,2021
"Masvingo",2021-09-27,NA,23.4,NA,NA,2021
"Masvingo",2021-10-03,NA,24.8,NA,NA,2021
"Masvingo",2021-10-18,NA,15.4,NA,NA,2021
"Masvingo",2021-10-19,NA,12.4,NA,NA,2021
"Masvingo",2021-10-28,NA,19.6,NA,NA,2021
"Masvingo",2021-11-02,NA,29.1,NA,NA,2021
"Masvingo",2021-11-12,NA,26.3,NA,NA,2021
"Masvingo",2021-11-17,NA,30.3,NA,NA,2021
"Masvingo",2021-11-18,NA,29.3,NA,NA,2021
"Masvingo",2021-12-08,NA,27.9,NA,NA,2021
"Masvingo",2021-12-14,NA,19.8,NA,NA,2021
"Masvingo",2021-12-21,NA,20.7,NA,NA,2021
"Masvingo",2022-01-02,NA,23.8,NA,NA,2022
"Masvingo",2022-01-04,NA,23.8,NA,NA,2022
"Masvingo",2022-01-05,NA,23.1,NA,NA,2022
"Masvingo",2022-01-06,NA,21.8,NA,NA,2022
"Masvingo",2022-01-10,NA,25.1,NA,NA,2022
"Masvingo",2022-02-06,NA,19.2,NA,NA,2022
"Masvingo",2022-02-07,NA,22.4,NA,NA,2022
"Masvingo",2022-02-08,NA,24.4,NA,NA,2022
"Masvingo",2022-02-09,NA,25.9,NA,NA,2022
"Masvingo",2022-02-10,NA,23.3,NA,NA,2022
"Masvingo",2022-02-13,NA,23.1,NA,NA,2022
"Masvingo",2022-02-19,NA,21.5,NA,NA,2022
"Masvingo",2022-02-20,NA,24.1,NA,NA,2022
"Masvingo",2022-02-21,NA,21.6,NA,NA,2022
"Masvingo",2022-03-02,NA,26.3,NA,NA,2022
"Masvingo",2022-03-04,NA,28,NA,NA,2022
"Masvingo",2022-03-05,NA,21.7,NA,NA,2022
"Masvingo",2022-03-15,NA,27.6,NA,NA,2022
"Masvingo",2022-03-16,NA,19.8,NA,NA,2022
"Masvingo",2022-03-17,NA,19.6,NA,NA,2022
"Masvingo",2022-03-27,NA,20.7,NA,NA,2022
"Masvingo",2022-03-28,NA,18.8,NA,NA,2022
"Masvingo",2022-03-29,NA,22.4,NA,NA,2022
"Masvingo",2022-04-08,NA,20.5,NA,NA,2022
"Masvingo",2022-04-10,NA,18,NA,NA,2022
"Masvingo",2022-04-11,NA,18.9,NA,NA,2022
"Masvingo",2022-04-16,NA,22.2,NA,NA,2022
"Masvingo",2022-04-17,NA,18.1,NA,NA,2022
"Masvingo",2022-04-20,NA,14.6,NA,NA,2022
"Masvingo",2022-04-24,NA,22.7,NA,NA,2022
"Masvingo",2022-04-29,NA,17.2,NA,NA,2022
"Masvingo",2022-04-30,NA,16.7,NA,NA,2022
"Masvingo",2022-05-01,NA,15.9,NA,NA,2022
"Masvingo",2022-05-03,NA,15.1,NA,NA,2022
"Masvingo",2022-05-05,NA,17.1,NA,NA,2022
"Masvingo",2022-05-06,NA,18.6,NA,NA,2022
"Masvingo",2022-05-07,NA,17.9,NA,NA,2022
"Masvingo",2022-05-08,NA,18.1,NA,NA,2022
"Masvingo",2022-05-11,NA,18.2,NA,NA,2022
"Masvingo",2022-05-14,NA,17.3,NA,NA,2022
"Masvingo",2022-05-15,NA,19.1,NA,NA,2022
"Masvingo",2022-05-16,NA,17.1,NA,NA,2022
"Masvingo",2022-05-17,NA,17.2,NA,NA,2022
"Masvingo",2022-05-20,NA,21.3,NA,NA,2022
"Masvingo",2022-05-21,NA,18.6,NA,NA,2022
"Masvingo",2022-05-23,NA,16.7,NA,NA,2022
"Masvingo",2022-05-24,NA,19,NA,NA,2022
"Masvingo",2022-05-29,NA,18.3,NA,NA,2022
"Masvingo",2022-05-30,NA,21.1,NA,NA,2022
"Masvingo",2022-06-08,NA,11.3,NA,NA,2022
"Masvingo",2022-06-13,NA,18.3,NA,NA,2022
"Masvingo",2022-06-15,NA,19.8,NA,NA,2022
"Masvingo",2022-06-18,NA,20.2,NA,NA,2022
"Masvingo",2022-06-19,NA,18.2,NA,NA,2022
"Masvingo",2022-06-20,NA,15.6,NA,NA,2022
"Masvingo",2022-06-21,NA,15.2,NA,NA,2022
"Masvingo",2022-06-24,NA,16.2,NA,NA,2022
"Masvingo",2022-06-25,NA,17.2,NA,NA,2022
"Masvingo",2022-06-30,NA,12.9,NA,NA,2022
"Masvingo",2022-07-04,NA,13.3,NA,NA,2022
"Masvingo",2022-07-05,NA,13.1,NA,NA,2022
"Masvingo",2022-07-06,NA,16.4,NA,NA,2022
"Masvingo",2022-07-07,NA,16.3,NA,NA,2022
"Masvingo",2022-07-08,NA,12.3,NA,NA,2022
"Masvingo",2022-07-12,NA,17.1,NA,NA,2022
"Masvingo",2022-07-13,NA,17.5,NA,NA,2022
"Masvingo",2022-07-18,NA,15.6,NA,NA,2022
"Masvingo",2022-07-19,NA,16.1,NA,NA,2022
"Masvingo",2022-07-24,NA,16.4,NA,NA,2022
"Masvingo",2022-07-25,NA,15.8,NA,NA,2022
"Masvingo",2022-07-27,NA,12.6,NA,NA,2022
"Masvingo",2022-07-29,NA,17.2,NA,NA,2022
"Masvingo",2022-08-01,NA,17.8,NA,NA,2022
"Masvingo",2022-08-02,NA,16.5,NA,NA,2022
"Masvingo",2022-08-03,NA,20,NA,NA,2022
"Masvingo",2022-08-04,NA,20.1,NA,NA,2022
"Masvingo",2022-08-10,NA,17.7,NA,NA,2022
"Masvingo",2022-08-11,NA,19.2,NA,NA,2022
"Masvingo",2022-08-12,NA,19.8,NA,NA,2022
"Masvingo",2022-08-14,NA,26.5,NA,NA,2022
"Masvingo",2022-08-15,NA,19.8,NA,NA,2022
"Masvingo",2022-08-26,NA,27.3,NA,NA,2022
"Masvingo",2022-08-29,NA,23.7,NA,NA,2022
"Masvingo",2022-08-30,NA,17.1,NA,NA,2022
"Masvingo",2022-08-31,NA,12.9,NA,NA,2022
"Masvingo",2022-09-01,NA,16.6,NA,NA,2022
"Masvingo",2022-09-02,NA,17.7,NA,NA,2022
"Masvingo",2022-09-03,NA,18.8,NA,NA,2022
"Masvingo",2022-09-04,NA,17.5,NA,NA,2022
"Masvingo",2022-09-05,NA,23.9,NA,NA,2022
"Masvingo",2022-09-09,NA,19.3,NA,NA,2022
"Masvingo",2022-09-11,NA,21.7,NA,NA,2022
"Masvingo",2022-09-12,NA,29,NA,NA,2022
"Masvingo",2022-09-14,NA,21.1,NA,NA,2022
"Masvingo",2022-09-15,NA,20.8,NA,NA,2022
"Masvingo",2022-09-16,NA,23.8,NA,NA,2022
"Masvingo",2022-09-18,NA,28.3,NA,NA,2022
"Masvingo",2022-09-19,NA,23.6,NA,NA,2022
"Masvingo",2022-09-20,NA,31.8,NA,NA,2022
"Masvingo",2022-09-21,NA,19.9,NA,NA,2022
"Masvingo",2022-09-23,NA,27.8,NA,NA,2022
"Masvingo",2022-09-26,NA,30.9,NA,NA,2022
"Masvingo",2022-09-27,NA,27.1,NA,NA,2022
"Masvingo",2022-09-28,NA,24.3,NA,NA,2022
"Masvingo",2022-09-29,NA,21.4,NA,NA,2022
"Masvingo",2022-09-30,NA,28.8,NA,NA,2022
"Masvingo",2022-10-01,NA,26.6,NA,NA,2022
"Masvingo",2022-10-02,NA,27.9,NA,NA,2022
"Masvingo",2022-10-03,NA,20.5,NA,NA,2022
"Masvingo",2022-10-05,NA,30.6,NA,NA,2022
"Masvingo",2022-10-06,NA,28,NA,NA,2022
"Masvingo",2022-10-07,NA,23.9,NA,NA,2022
"Masvingo",2022-10-09,NA,29.4,NA,NA,2022
"Masvingo",2022-10-10,NA,22.9,NA,NA,2022
"Masvingo",2022-10-12,NA,29.2,NA,NA,2022
"Masvingo",2022-10-16,NA,22.1,NA,NA,2022
"Masvingo",2022-11-18,NA,29.3,NA,NA,2022
"Masvingo",2022-11-19,NA,24.9,NA,NA,2022
"Masvingo",2022-11-20,NA,22.3,NA,NA,2022
"Masvingo",2022-11-21,NA,19.2,NA,NA,2022
"Masvingo",2022-11-24,NA,29.7,NA,NA,2022
"Masvingo",2022-11-25,NA,25.4,NA,NA,2022
"Masvingo",2022-11-26,NA,23.1,NA,NA,2022
"Masvingo",2022-11-27,NA,19.8,NA,NA,2022
"Masvingo",2022-11-30,NA,20.8,NA,NA,2022
"Masvingo",2022-12-01,NA,21.2,NA,NA,2022
"Masvingo",2022-12-09,NA,23.9,NA,NA,2022
"Masvingo",2022-12-13,NA,22.8,NA,NA,2022
"Masvingo",2022-12-19,NA,22.2,NA,NA,2022
"Masvingo",2022-12-20,NA,21.2,NA,NA,2022
"Masvingo",2022-12-21,NA,20.8,NA,NA,2022
"Masvingo",2022-12-22,NA,17.9,NA,NA,2022
"Masvingo",2022-12-23,NA,23.8,NA,NA,2022
"Masvingo",2022-12-31,NA,20.2,NA,NA,2022
"Masvingo",2023-01-08,NA,15.9,NA,NA,2023
"Masvingo",2023-01-09,NA,20.9,NA,NA,2023
"Masvingo",2023-01-10,NA,24.1,NA,NA,2023
"Masvingo",2023-01-15,NA,27,NA,NA,2023
"Masvingo",2023-01-16,NA,20.9,NA,NA,2023
"Masvingo",2023-01-21,NA,22.1,NA,NA,2023
"Masvingo",2023-01-23,NA,24.6,NA,NA,2023
"Masvingo",2023-01-26,NA,22.4,NA,NA,2023
"Masvingo",2023-01-27,NA,22.3,NA,NA,2023
"Masvingo",2023-02-03,NA,22.7,NA,NA,2023
"Masvingo",2023-02-05,NA,19.6,NA,NA,2023
"Masvingo",2023-02-14,NA,22.8,NA,NA,2023
"Masvingo",2023-02-15,NA,22.9,NA,NA,2023
"Masvingo",2023-02-16,NA,23.5,NA,NA,2023
"Masvingo",2023-02-27,NA,18.9,NA,NA,2023
"Masvingo",2023-02-28,NA,18.3,NA,NA,2023
"Masvingo",2023-03-01,NA,20.7,NA,NA,2023
"Masvingo",2023-03-02,NA,19.6,NA,NA,2023
"Masvingo",2023-03-08,NA,19.9,NA,NA,2023
"Masvingo",2023-03-11,NA,21.3,NA,NA,2023
"Masvingo",2023-03-12,NA,24.3,NA,NA,2023
"Masvingo",2023-03-13,NA,19.4,NA,NA,2023
"Masvingo",2023-03-14,NA,19.4,NA,NA,2023
"Masvingo",2023-03-15,NA,24.4,NA,NA,2023
"Masvingo",2023-03-16,NA,18.4,NA,NA,2023
"Masvingo",2023-03-22,NA,22.9,NA,NA,2023
"Masvingo",2023-03-23,NA,20.7,NA,NA,2023
"Masvingo",2023-03-24,NA,21.9,NA,NA,2023
"Masvingo",2023-03-25,NA,21.2,NA,NA,2023
"Masvingo",2023-03-27,NA,20,NA,NA,2023
"Masvingo",2023-04-03,NA,19.8,NA,NA,2023
"Masvingo",2023-04-06,NA,19.1,NA,NA,2023
"Masvingo",2023-04-07,NA,20.6,NA,NA,2023
"Masvingo",2023-04-08,NA,22.3,NA,NA,2023
"Masvingo",2023-04-09,NA,25.4,NA,NA,2023
"Masvingo",2023-04-11,NA,20.2,NA,NA,2023
"Masvingo",2023-04-15,NA,18.2,NA,NA,2023
"Masvingo",2023-04-16,NA,16.3,NA,NA,2023
"Masvingo",2023-04-17,NA,17.3,NA,NA,2023
"Masvingo",2023-04-18,NA,19.4,NA,NA,2023
"Masvingo",2023-04-19,NA,18,NA,NA,2023
"Masvingo",2023-04-20,NA,25.4,NA,NA,2023
"Masvingo",2023-04-21,NA,23.4,NA,NA,2023
"Masvingo",2023-04-22,NA,21.7,NA,NA,2023
"Masvingo",2023-04-24,NA,18.6,NA,NA,2023
"Masvingo",2023-04-25,NA,17.4,NA,NA,2023
"Masvingo",2023-04-26,NA,24.3,NA,NA,2023
"Masvingo",2023-04-28,NA,18.8,NA,NA,2023
"Masvingo",2023-04-29,NA,17.7,NA,NA,2023
"Masvingo",2023-05-01,NA,20.2,NA,NA,2023
"Masvingo",2023-05-02,NA,17.4,NA,NA,2023
"Masvingo",2023-05-03,NA,17.4,NA,NA,2023
"Masvingo",2023-05-04,NA,22.5,NA,NA,2023
"Masvingo",2023-05-05,NA,18.1,NA,NA,2023
"Masvingo",2023-05-07,NA,18.8,NA,NA,2023
"Masvingo",2023-05-09,NA,20.7,NA,NA,2023
"Masvingo",2023-05-11,NA,18.2,NA,NA,2023
"Masvingo",2023-05-12,NA,17.8,NA,NA,2023
"Masvingo",2023-05-15,NA,17,NA,NA,2023
"Masvingo",2023-05-16,NA,21.6,NA,NA,2023
"Masvingo",2023-05-17,NA,20.7,NA,NA,2023
"Masvingo",2023-05-18,NA,19.3,NA,NA,2023
"Masvingo",2023-05-19,NA,22.8,NA,NA,2023
"Masvingo",2023-05-22,NA,18.5,NA,NA,2023
"Masvingo",2023-05-26,NA,26,NA,NA,2023
"Masvingo",2023-05-27,NA,14.5,NA,NA,2023
"Masvingo",2023-05-29,NA,18.8,NA,NA,2023
"Masvingo",2023-06-19,NA,18.2,NA,NA,2023
"Masvingo",2023-06-20,NA,17,NA,NA,2023
"Masvingo",2023-06-21,NA,18,NA,NA,2023
"Masvingo",2023-06-22,NA,13.8,NA,NA,2023
"Masvingo",2023-06-29,NA,19,NA,NA,2023
"Masvingo",2023-06-30,NA,20.2,NA,NA,2023
"Masvingo",2023-07-02,NA,15,NA,NA,2023
"Masvingo",2023-07-06,NA,13.5,NA,NA,2023
"Masvingo",2023-07-07,NA,13.8,NA,NA,2023
"Masvingo",2023-07-08,NA,17,NA,NA,2023
"Masvingo",2023-07-11,NA,8,NA,NA,2023
"Masvingo",2023-07-12,NA,12.5,NA,NA,2023
"Masvingo",2023-07-13,NA,11.4,NA,NA,2023
"Masvingo",2023-07-14,NA,12.6,NA,NA,2023
"Masvingo",2023-07-15,NA,15,NA,NA,2023
"Masvingo",2023-07-16,NA,17.6,NA,NA,2023
"Masvingo",2023-07-17,NA,17.8,NA,NA,2023
"Masvingo",2023-07-18,NA,15.7,NA,NA,2023
"Masvingo",2023-07-19,NA,18,NA,NA,2023
"Masvingo",2023-07-20,NA,13.2,19.6,NA,2023
"Masvingo",2023-07-21,0,14.1,NA,11.6,2023
"Masvingo",2023-07-22,0,13.8,NA,11,2023
"Masvingo",2023-07-24,NA,18.7,28.3,5,2023
"Masvingo",2023-07-25,NA,16.2,19,6.2,2023
"Masvingo",2023-07-26,NA,15.8,22.2,11,2023
"Masvingo",2023-07-27,NA,17.9,NA,5.5,2023
"Masvingo",2023-07-28,NA,20.5,NA,7,2023
"Masvingo",2023-07-29,NA,19.5,NA,7.6,2023
"Masvingo",2023-07-30,NA,19.6,28.5,11,2023
"Masvingo",2023-07-31,NA,15.8,22.4,5.2,2023
"Masvingo",2023-08-01,NA,15.6,22.5,4,2023
"Masvingo",2023-08-02,NA,13.9,17.9,9,2023
"Masvingo",2023-08-03,0,13.3,NA,10.5,2023
"Masvingo",2023-08-04,NA,17.4,22,NA,2023
"Masvingo",2023-08-05,NA,15.4,22.5,6.5,2023
"Masvingo",2023-08-07,NA,19.5,25,7.9,2023
"Masvingo",2023-08-08,NA,14.9,NA,4,2023
"Masvingo",2023-08-09,NA,14.9,21.5,1.6,2023
"Masvingo",2023-08-10,NA,14.2,NA,11.5,2023
"Masvingo",2023-08-11,0,18.2,23.3,7.9,2023
"Masvingo",2023-08-12,NA,16.3,23.5,6.9,2023
"Masvingo",2023-08-13,NA,14.6,24.8,5.4,2023
"Masvingo",2023-08-14,NA,18.2,28.4,NA,2023
"Masvingo",2023-08-15,NA,25.3,29.6,NA,2023
"Masvingo",2023-08-17,NA,20,28.6,9.8,2023
"Masvingo",2023-08-18,NA,18.2,NA,NA,2023
"Masvingo",2023-08-19,NA,22.1,29.1,10,2023
"Masvingo",2023-08-20,NA,22.7,NA,11.9,2023
"Masvingo",2023-08-21,NA,26.8,33.8,11.2,2023
"Masvingo",2023-08-22,NA,21.3,NA,12.9,2023
"Masvingo",2023-08-23,NA,28.2,35.2,15,2023
"Masvingo",2023-08-24,NA,20.2,NA,13.1,2023
"Masvingo",2023-08-25,NA,24.1,32.4,NA,2023
"Masvingo",2023-08-26,NA,25,34.5,13.6,2023
"Masvingo",2023-08-27,0,13.6,NA,NA,2023
"Masvingo",2023-08-28,0,14.7,18.3,11.3,2023
"Masvingo",2023-08-29,NA,15.1,18.8,11,2023
"Masvingo",2023-08-30,0,16.8,21.5,0.9,2023
"Masvingo",2023-08-31,0,15.7,26.4,5,2023
"Masvingo",2023-09-01,NA,20.3,NA,6.5,2023
"Masvingo",2023-09-02,NA,24.5,30.4,9,2023
"Masvingo",2023-09-03,NA,22.4,30.5,10,2023
"Masvingo",2023-09-04,NA,21.7,NA,7.2,2023
"Masvingo",2023-09-05,NA,20.8,NA,9,2023
"Masvingo",2023-09-06,NA,25.2,30.6,10,2023
"Masvingo",2023-09-07,NA,21.5,30.6,12.2,2023
"Masvingo",2023-09-08,NA,22.3,30.6,10.6,2023
"Masvingo",2023-09-11,NA,30.1,35.2,NA,2023
"Masvingo",2023-09-12,NA,14.8,19,NA,2023
"Masvingo",2023-09-15,NA,23.3,NA,11.4,2023
"Masvingo",2023-09-16,NA,24.8,NA,NA,2023
"Masvingo",2023-09-17,NA,22.8,NA,14.6,2023
"Masvingo",2023-09-18,NA,19.6,25.2,15.2,2023
"Masvingo",2023-09-19,NA,23.7,NA,16,2023
"Masvingo",2023-09-20,NA,23.7,34.2,11.8,2023
"Masvingo",2023-09-23,NA,29.1,NA,13.7,2023
"Masvingo",2023-09-24,NA,26.4,34.4,16.5,2023
"Masvingo",2023-09-25,NA,27.7,34.6,18,2023
"Masvingo",2023-09-26,NA,27.4,NA,20,2023
"Masvingo",2023-09-27,2,19.6,NA,12,2023
"Masvingo",2023-09-28,0.3,17.1,NA,15.5,2023
"Masvingo",2023-09-29,0,22.8,NA,16,2023
"Masvingo",2023-09-30,NA,26.6,34.3,16.3,2023
"Masvingo",2023-10-01,NA,28,NA,18,2023
"Masvingo",2023-10-03,0,23.6,27.1,12.4,2023
"Masvingo",2023-10-04,NA,24.4,32.2,NA,2023
"Masvingo",2023-10-05,NA,24.7,NA,10,2023
"Masvingo",2023-10-06,NA,26.8,35.8,12.9,2023
"Masvingo",2023-10-07,NA,27.6,37.5,NA,2023
"Masvingo",2023-10-08,NA,30.1,37,18.3,2023
"Masvingo",2023-10-09,NA,25.6,32.8,18,2023
"Masvingo",2023-10-10,NA,25.1,34,14.8,2023
"Masvingo",2023-10-11,NA,26.7,34.5,16.8,2023
"Masvingo",2023-10-12,NA,27.3,37.5,17.2,2023
"Masvingo",2023-10-13,NA,33.1,40.1,21.2,2023
"Masvingo",2023-10-14,NA,22.6,28,NA,2023
"Masvingo",2023-10-15,0,19.5,23.6,16.9,2023
"Masvingo",2023-10-16,7.9,18.9,20.2,17,2023
"Masvingo",2023-10-17,27.9,20.3,26.2,NA,2023
"Masvingo",2023-10-18,1,19.6,23.4,16,2023
"Masvingo",2023-10-20,NA,22.4,28.5,14.5,2023
"Masvingo",2023-10-21,NA,23.1,NA,NA,2023
"Masvingo",2023-10-24,NA,28.9,NA,NA,2023
"Masvingo",2023-10-25,NA,22.6,NA,19.8,2023
"Masvingo",2023-10-26,NA,23.7,NA,19.2,2023
"Masvingo",2023-10-27,NA,26.3,NA,NA,2023
"Masvingo",2023-10-28,NA,26.8,NA,15.2,2023
"Masvingo",2023-10-29,NA,22.7,27.7,17.8,2023
"Masvingo",2023-10-30,0.5,14.1,16,NA,2023
"Masvingo",2023-11-06,NA,29.4,34.5,15.6,2023
"Masvingo",2023-11-07,NA,27.7,35.2,18.8,2023
"Masvingo",2023-11-08,3,19.6,NA,17.5,2023
"Masvingo",2023-11-09,0,22.8,28,17.5,2023
"Masvingo",2023-11-10,NA,24.1,NA,15,2023
"Masvingo",2023-11-11,NA,25.4,NA,14.2,2023
"Masvingo",2023-11-13,NA,25.2,NA,18.6,2023
"Masvingo",2023-11-14,0,19.8,22.2,18,2023
"Masvingo",2023-11-15,NA,19.6,NA,NA,2023
"Masvingo",2023-11-16,NA,22.1,NA,12.5,2023
"Masvingo",2023-11-17,NA,27.3,31.2,12.2,2023
"Masvingo",2023-11-18,NA,25.6,NA,11.6,2023
"Masvingo",2023-11-19,NA,28.6,35.5,16,2023
"Masvingo",2023-11-20,NA,31.1,37.2,NA,2023
"Masvingo",2023-11-21,NA,33.1,37,20.1,2023
"Masvingo",2023-11-22,NA,31.1,36,21.4,2023
"Masvingo",2023-11-25,NA,25.5,36.1,NA,2023
"Masvingo",2023-11-26,NA,25.7,NA,19.4,2023
"Masvingo",2023-11-27,NA,28.9,35,18.5,2023
"Masvingo",2023-11-28,NA,28.6,NA,16.9,2023
"Masvingo",2023-11-29,NA,29.4,NA,NA,2023
"Masvingo",2023-12-05,NA,28.6,NA,15.5,2023
"Masvingo",2023-12-06,NA,26.8,NA,NA,2023
"Masvingo",2023-12-07,NA,27.4,31.8,18.9,2023
"Masvingo",2023-12-08,NA,27.9,NA,16.1,2023
"Masvingo",2023-12-09,NA,29.4,NA,20,2023
"Masvingo",2023-12-10,NA,25.5,34,22.5,2023
"Masvingo",2023-12-11,10.9,24.6,NA,17.5,2023
"Masvingo",2023-12-12,2,26.8,NA,18.7,2023
"Masvingo",2023-12-14,0,22.2,NA,18.8,2023
"Masvingo",2023-12-15,NA,22.3,NA,NA,2023
"Masvingo",2023-12-16,NA,25.4,NA,NA,2023
"Masvingo",2023-12-17,49,21.8,27,19,2023
"Masvingo",2023-12-18,9.9,24.3,29.6,20.5,2023
"Masvingo",2023-12-19,0.5,22.5,NA,21.4,2023
"Masvingo",2023-12-20,13,24.9,NA,19.2,2023
"Masvingo",2023-12-25,NA,30.7,NA,18,2023
"Masvingo",2023-12-26,2,22.7,NA,NA,2023
"Masvingo",2023-12-27,51.1,19.1,21,NA,2023
"Masvingo",2023-12-28,25.9,17.9,19,16.4,2023
"Masvingo",2023-12-29,0,19.9,NA,NA,2023
"Masvingo",2023-12-30,8.9,19.4,NA,15.4,2023
"Masvingo",2023-12-31,1,22.3,NA,16.9,2023
"Masvingo",2024-01-03,13,21.7,27.5,18,2024
"Masvingo",2024-01-04,0.8,24.2,NA,15.4,2024
"Masvingo",2024-01-05,0,23.1,26.2,16.4,2024
"Masvingo",2024-01-06,NA,22.4,28.2,14.5,2024
"Masvingo",2024-01-07,NA,23.3,29.8,14.2,2024
"Masvingo",2024-01-08,NA,25.3,30.2,16.1,2024
"Masvingo",2024-01-09,NA,24.7,30,NA,2024
"Masvingo",2024-01-10,NA,24.2,NA,19,2024
"Masvingo",2024-01-13,0,27.1,NA,20.5,2024
"Masvingo",2024-01-14,0,27.9,32.8,21.6,2024
"Masvingo",2024-01-15,0.3,27,NA,19.4,2024
"Masvingo",2024-01-16,0,27.7,NA,19.2,2024
"Masvingo",2024-01-17,0,22.8,30.6,NA,2024
"Masvingo",2024-01-18,22.1,20,23.8,NA,2024
"Masvingo",2024-01-19,0,17.6,NA,NA,2024
"Masvingo",2024-01-20,NA,17.9,NA,NA,2024
"Masvingo",2024-01-21,NA,19.8,25,15.6,2024
"Masvingo",2024-01-23,NA,21.3,25.2,15,2024
"Masvingo",2024-01-24,2,20.6,NA,16,2024
"Masvingo",2024-01-25,0,21.8,24.5,NA,2024
"Masvingo",2024-01-26,0,22.2,28,12.4,2024
"Masvingo",2024-01-27,NA,22.6,28.2,12.6,2024
"Masvingo",2024-01-28,NA,24.5,29.5,NA,2024
"Masvingo",2024-01-29,NA,25.3,29,15.4,2024
"Masvingo",2024-01-30,NA,23.8,29,17.7,2024
"Masvingo",2024-01-31,NA,22.3,26.3,17.1,2024
"Masvingo",2024-02-01,NA,22.3,27,18,2024
"Masvingo",2024-02-02,0,22.3,26.4,15,2024
"Masvingo",2024-02-03,NA,21.6,NA,NA,2024
"Masvingo",2024-02-09,NA,25.3,30.2,20.1,2024
"Masvingo",2024-02-10,NA,23.8,34,15.5,2024
"Masvingo",2024-02-11,16,20.1,21.3,19.2,2024
"Masvingo",2024-02-12,6.1,21.2,NA,17.4,2024
"Masvingo",2024-02-13,0,20.1,NA,13.7,2024
"Masvingo",2024-02-16,NA,30.2,35.8,15,2024
"Masvingo",2024-02-18,NA,25.6,NA,NA,2024
"Masvingo",2024-02-19,NA,25.9,28.5,NA,2024
"Masvingo",2024-02-20,NA,23.6,28,18.2,2024
"Masvingo",2024-02-21,NA,25.4,31.6,12.8,2024
"Masvingo",2024-02-22,NA,26.7,31.3,14.9,2024
"Masvingo",2024-02-23,NA,24.5,32,14.4,2024
"Masvingo",2024-02-24,NA,26.5,NA,16.5,2024
"Masvingo",2024-02-25,NA,29.9,NA,18,2024
"Masvingo",2024-02-26,NA,25.1,NA,18.4,2024
"Masvingo",2024-02-28,NA,19.4,22,16.5,2024
"Masvingo",2024-02-29,NA,20.2,23.5,15.6,2024
"Masvingo",2024-03-01,NA,20.1,26.6,12.3,2024
"Masvingo",2024-03-02,NA,21,30.2,13,2024
"Masvingo",2024-03-03,NA,23.1,32.2,15,2024
"Masvingo",2024-03-04,NA,26.7,NA,16.2,2024
"Masvingo",2024-03-05,NA,26.2,36.4,16.7,2024
"Masvingo",2024-03-06,NA,30.1,36.6,18.8,2024
"Masvingo",2024-03-07,NA,28.4,NA,20.2,2024
