"station","latitude","longitude","Year","precipitation","DATE"
"Zvishavane",-20.32,30.07,2018,45,2018-10-01
"Zvishavane",-20.32,30.07,2018,167,2018-11-01
"Zvishavane",-20.32,30.07,2018,724,2018-12-01
"Zvishavane",-20.32,30.07,2020,501,2020-01-01
"Zvishavane",-20.32,30.07,2020,710,2020-02-01
"Zvishavane",-20.32,30.07,2020,703,2020-03-01
"Zvishavane",-20.32,30.07,2020,0,2020-04-01
"Zvishavane",-20.32,30.07,2020,4,2020-10-01
"Zvishavane",-20.32,30.07,2020,740,2020-11-01
"Zvishavane",-20.32,30.07,2020,270,2020-12-01
"Zvishavane",-20.32,30.07,2019,461,2019-01-01
"Zvishavane",-20.32,30.07,2019,3,2019-02-01
"Zvishavane",-20.32,30.07,2019,457,2019-03-01
"Zvishavane",-20.32,30.07,2019,7,2019-04-01
"Zvishavane",-20.32,30.07,2019,135,2019-10-01
"Zvishavane",-20.32,30.07,2019,282,2019-11-01
"Zvishavane",-20.32,30.07,2019,2672,2019-12-01
"Zvishavane",-20.32,30.07,2021,891,2021-01-01
"Zvishavane",-20.32,30.07,2021,1705,2021-02-01
"Zvishavane",-20.32,30.07,2021,36,2021-03-01
"Zvishavane",-20.32,30.07,2021,39,2021-04-01
"Zvishavane",-20.32,30.07,2021,0,2021-10-01
"Zvishavane",-20.32,30.07,2021,1799,2021-11-01
"Zvishavane",-20.32,30.07,2021,979,2021-12-01
"Zvishavane",-20.32,30.07,2023,746,2023-01-01
"Zvishavane",-20.32,30.07,2023,65,2023-02-01
"Zvishavane",-20.32,30.07,2023,269,2023-03-01
"Zvishavane",-20.32,30.07,2023,439,2023-04-01
"Zvishavane",-20.32,30.07,2023,534,2023-10-01
"Zvishavane",-20.32,30.07,2023,315,2023-11-01
